XP,YP,ZP,PID
4930,10800,2195.76737976,4610
4930,10810,2197.42021179,4611
4930,10820,2197.77734375,4612
4930,10870,2188.79304504,4613
4930,10920,2170.4254303,4614
4930,10930,2167.06315613,4615
4930,10940,2164.69483948,4616
4930,10950,2164.45062256,4617
4930,10960,2166.72288513,4618
4930,10970,2170.4694519,4619
4930,10980,2174.17108154,4620
4930,11000,2178.19299316,4621
4930,11050,2174.59848022,4622
4930,11060,2174.92852783,4623
4930,11070,2176.7598877,4624
4930,11080,2180.28390503,4625
4930,11090,2185.10964966,4626
4930,11120,2201.12565613,4627
4930,11189.75830078,2237.89590454,4628
4940,10010.24169922,2043.84408569,4629
4940,10040.0012207,2061.83236694,4630
4940,10050,2066.58891296,4631
4940,10060,2070.972229,4632
4940,10070,2075.17533875,4633
4940,10080,2079.22669983,4634
4940,10090,2083.10365295,4635
4940,10100,2086.93734741,4636
4940,10110,2091.02822876,4637
4940,10120,2095.60166931,4638
4940,10130,2100.52590942,4639
4940,10150,2110.10400391,4640
4940,10160,2114.31985474,4641
4940,10170,2118.0791626,4642
4940,10180,2121.61820984,4643
4940,10190,2125.13093567,4644
4940,10200,2128.46154785,4645
4940,10210,2131.52909851,4646
4940,10220,2134.50540161,4647
4940,10230,2137.18743896,4648
4940,10240,2139.06045532,4649
4940,10250,2140.12940979,4650
4940,10260,2141.10124207,4651
4940,10270,2142.80648804,4652
4940,10280,2145.41970825,4653
4940,10290,2148.20436096,4654
4940,10300,2150.46540833,4655
4940,10310,2152.59042358,4656
4940,10320,2155.50088501,4657
4940,10330,2159.42826843,4658
4940,10340,2163.71812439,4659
4940,10350,2167.37443542,4660
4940,10360,2169.68682861,4661
4940,10410,2169.79104614,4662
4940,10420,2167.17652893,4663
4940,10430,2161.84060669,4664
4940,10440,2153.42233276,4665
4940,10450,2143.18986511,4666
4940,10460,2134.06762695,4667
4940,10470,2128.82073975,4668
4940,10480,2127.70509338,4669
4940,10490,2128.35809326,4670
4940,10500,2128.15248108,4671
4940,10510,2126.13298035,4672
4940,10530,2119.26263428,4673
4940,10540,2116.15792847,4674
4940,10550,2113.90473938,4675
4940,10560,2112.71813965,4676
4940,10570,2112.62124634,4677
4940,10580,2113.39959717,4678
4940,10590,2115.09797668,4679
4940,10600,2118.11517334,4680
4940,10610,2122.34140015,4681
4940,10620,2126.92292786,4682
4940,10630,2131.26992798,4683
4940,10640,2135.50393677,4684
4940,10650,2139.81790161,4685
4940,10660,2144.04710388,4686
4940,10670,2147.9203949,4687
4940,10680,2151.51185608,4688
4940,10690,2155.18327332,4689
4940,10700,2159.05839539,4690
4940,10710,2162.97357178,4691
4940,10730,2170.61860657,4692
4940,10790,2194.7587738,4693
4940,10800,2197.84257507,4694
4940,10810,2199.68385315,4695
4940,10830,2200.07424927,4696
4940,10850,2198.18429565,4697
4940,10860,2196.05020142,4698
4940,10930,2170.63951111,4699
4940,10940,2167.4944458,4700
4940,10950,2166.31974792,4701
4940,10960,2167.85134888,4702
4940,10980,2175.47952271,4703
4940,10990,2178.85469055,4704
4940,11000,2180.93530273,4705
4940,11010,2181.72944641,4706
4940,11020,2181.61401367,4707
4940,11050,2178.6739502,4708
4940,11060,2177.72332764,4709
4940,11070,2177.89353943,4710
4940,11080,2179.83056641,4711
4940,11090,2183.52342224,4712
4940,11100,2188.3034668,4713
4940,11130,2203.94799805,4714
4940,11189.75830078,2235.46624756,4715
4950,10010.24169922,2039.18969727,4716
4950,10050,2063.26051331,4717
4950,10060,2067.78276062,4718
4950,10070,2072.16119385,4719
4950,10080,2076.4221344,4720
4950,10090,2080.50462341,4721
4950,10100,2084.63235474,4722
4950,10110,2089.20510864,4723
4950,10120,2094.3531189,4724
4950,10140,2105.09111023,4725
4950,10150,2109.96148682,4726
4950,10160,2114.25675964,4727
4950,10170,2117.99638367,4728
4950,10180,2121.4347229,4729
4950,10190,2124.82545471,4730
4950,10200,2128.09495544,4731
4950,10210,2131.16441345,4732
4950,10220,2134.14071655,4733
4950,10230,2136.82092285,4734
4950,10240,2138.75604248,4735
4950,10250,2139.94538879,4736
4950,10260,2140.99420166,4737
4950,10270,2142.65603638,4738
4950,10280,2145.15359497,4739
4950,10290,2147.87782288,4740
4950,10300,2150.21920776,4741
4950,10310,2152.53121948,4742
4950,10320,2155.68055725,4743
4950,10330,2159.88191223,4744
4950,10340,2164.35449219,4745
4950,10350,2167.94465637,4746
4950,10360,2170.01046753,4747
4950,10400,2170.85481262,4748
4950,10410,2170.13970947,4749
4950,10420,2167.89453125,4750
4950,10430,2163.12379456,4751
4950,10440,2155.70680237,4752
4950,10450,2146.9601593,4753
4950,10460,2139.16726685,4754
4950,10470,2134.19480896,4755
4950,10480,2132.20353699,4756
4950,10490,2131.63865662,4757
4950,10500,2130.63180542,4758
4950,10510,2128.35839844,4759
4950,10520,2125.18579102,4760
4950,10530,2122.0358429,4761
4950,10540,2119.57620239,4762
4950,10570,2116.06942749,4763
4950,10580,2115.65431213,4764
4950,10590,2115.91073608,4765
4950,10600,2117.77490234,4766
4950,10610,2121.52772522,4767
4950,10630,2130.74998474,4768
4950,10640,2135.04533386,4769
4950,10650,2139.31230164,4770
4950,10680,2151.66986084,4771
4950,10690,2155.90402222,4772
4950,10700,2160.33998108,4773
4950,10710,2164.78242493,4774
4950,10800,2199.44223022,4775
4950,10810,2201.53024292,4776
4950,10820,2202.52854919,4777
4950,10830,2202.75491333,4778
4950,10840,2202.47850037,4779
4950,10850,2201.60997009,4780
4950,10860,2199.83659363,4781
4950,10870,2197.10702515,4782
4950,10930,2174.2610321,4783
4950,10940,2170.57427979,4784
4950,10950,2168.66075134,4785
4950,10960,2169.44841003,4786
4950,10970,2172.61178589,4787
4950,10980,2176.8052063,4788
4950,10990,2180.68681335,4789
4950,11000,2183.4886322,4790
4950,11010,2185.07272339,4791
4950,11020,2185.69619751,4792
4950,11050,2183.26852417,4793
4950,11060,2181.5078125,4794
4950,11070,2180.32380676,4795
4950,11080,2180.58877563,4796
4950,11090,2182.7490387,4797
4950,11100,2186.51345825,4798
4950,11189.75830078,2232.79428101,4799
4960,10010.24169922,2034.50524902,4800
4960,10060,2063.75238037,4801
4960,10070,2068.18765259,4802
4960,10080,2072.58294678,4803
