PID1,PID2,PID3,TRIANGLE,SURFACE,PIT,TOPO
2327,7055,7056,12813,1,1,1
7056,7117,2327,12814,1,1,1
7118,7117,7056,12815,1,1,1
7118,7056,2328,12816,1,1,1
2328,7119,7118,12817,1,1,1
7119,2298,2358,12818,1,1,1
7119,2328,2298,12819,1,1,1
7057,2358,2298,12820,1,1,1
7057,7120,2358,12821,1,1,1
7057,7121,7120,12822,1,1,1
7057,7058,7121,12823,1,1,1
7121,7059,7122,12824,1,1,1
7121,7058,7059,12825,1,1,1
7123,7122,7059,12826,1,1,1
7123,7059,7060,12827,1,1,1
7124,7123,7060,12828,1,1,1
7124,7060,7061,12829,1,1,1
2329,7124,7061,12830,1,1,1
2329,7125,7124,12831,1,1,1
2329,7062,7125,12832,1,1,1
2329,7061,7062,12833,1,1,1
2330,7125,7062,12834,1,1,1
2330,7126,7125,12835,1,1,1
2330,7063,7126,12836,1,1,1
2330,7062,7063,12837,1,1,1
2331,7126,7063,12838,1,1,1
2331,7127,7126,12839,1,1,1
2331,7064,7127,12840,1,1,1
2331,7063,7064,12841,1,1,1
2332,7127,7064,12842,1,1,1
2332,7128,7127,12843,1,1,1
7065,7128,2332,12844,1,1,1
7065,7129,7128,12845,1,1,1
7065,7130,7129,12846,1,1,1
7065,7066,7130,12847,1,1,1
7067,7130,7066,12848,1,1,1
7067,7131,7130,12849,1,1,1
2333,7131,7067,12850,1,1,1
2333,7132,7131,12851,1,1,1
2333,7068,7132,12852,1,1,1
2333,7067,7068,12853,1,1,1
2334,7132,7068,12854,1,1,1
2334,7133,7132,12855,1,1,1
2334,7069,7133,12856,1,1,1
2334,7068,7069,12857,1,1,1
2335,7133,7069,12858,1,1,1
2335,7134,7133,12859,1,1,1
2335,7070,7134,12860,1,1,1
2335,7069,7070,12861,1,1,1
2336,7134,7070,12862,1,1,1
2336,7135,7134,12863,1,1,1
2336,7071,7135,12864,1,1,1
2336,7070,7071,12865,1,1,1
2337,7135,7071,12866,1,1,1
2337,7136,7135,12867,1,1,1
7136,7072,7137,12868,1,1,1
7136,2337,7072,12869,1,1,1
7073,7137,7072,12870,1,1,1
7073,2369,7137,12871,1,1,1
7073,7138,2369,12872,1,1,1
7139,7138,7073,12873,1,1,1
7139,7073,7074,12874,1,1,1
7140,7139,7074,12875,1,1,1
7140,7074,7075,12876,1,1,1
7141,7140,7075,12877,1,1,1
7141,7075,7076,12878,1,1,1
7142,7141,7076,12879,1,1,1
7142,7076,7077,12880,1,1,1
7142,7078,7143,12881,1,1,1
7142,7077,7078,12882,1,1,1
2338,7143,7078,12883,1,1,1
2338,7144,7143,12884,1,1,1
2338,7079,7144,12885,1,1,1
2338,7078,7079,12886,1,1,1
2339,7144,7079,12887,1,1,1
2339,7145,7144,12888,1,1,1
2339,7080,7145,12889,1,1,1
2339,7079,7080,12890,1,1,1
2340,7145,7080,12891,1,1,1
2340,7146,7145,12892,1,1,1
2340,7081,7146,12893,1,1,1
2340,7080,7081,12894,1,1,1
2341,7146,7081,12895,1,1,1
2341,7082,2375,12896,1,1,1
7083,2375,7082,12897,1,1,1
7083,7020,7221,12898,1,1,1
2376,7221,7020,12899,1,1,1
2376,7020,7147,12900,1,1,1
2342,7148,7147,12901,1,1,1
2342,7084,7148,12902,1,1,1
7148,7085,7149,12903,1,1,1
7148,7084,7085,12904,1,1,1
7085,2379,7149,12905,1,1,1
7085,2309,2379,12906,1,1,1
7150,2379,2309,12907,1,1,1
7150,2309,2343,12908,1,1,1
2343,7151,7150,12909,1,1,1
7151,2343,7086,12910,1,1,1
7086,2382,7151,12911,1,1,1
7086,7152,2382,12912,1,1,1
2344,2383,7152,12913,1,1,1
2384,2383,2344,12914,1,1,1
7087,2310,2346,12915,1,1,1
2312,7153,2311,12916,1,1,1
7088,7089,7154,12917,1,1,1
7154,7089,7155,12918,1,1,1
7155,7090,7156,12919,1,1,1
7155,7089,7090,12920,1,1,1
2313,7091,7232,12921,1,1,1
2347,7092,7157,12922,1,1,1
2347,7091,7092,12923,1,1,1
2348,7157,7092,12924,1,1,1
2348,2386,7157,12925,1,1,1
2386,7093,7234,12926,1,1,1
2386,2348,7093,12927,1,1,1
7234,7094,7158,12928,1,1,1
7234,7093,7094,12929,1,1,1
7158,7095,7159,12930,1,1,1
7158,7094,7095,12931,1,1,1
7035,2387,7095,12932,1,1,1
7035,7036,2387,12933,1,1,1
2316,2387,7036,12934,1,1,1
7160,2316,2388,12935,1,1,1
2316,7096,2388,12936,1,1,1
2349,2388,7096,12937,1,1,1
2317,2349,7038,12938,1,1,1
2317,2350,2349,12939,1,1,1
2350,2317,2389,12940,1,1,1
2317,7161,2389,12941,1,1,1
2317,2318,7161,12942,1,1,1
2318,7162,7161,12943,1,1,1
2318,7097,7162,12944,1,1,1
7163,7162,7097,12945,1,1,1
7163,7097,7098,12946,1,1,1
7098,7240,7163,12947,1,1,1
7098,7099,7240,12948,1,1,1
7164,7240,7099,12949,1,1,1
7164,7099,7039,12950,1,1,1
7039,7165,7164,12951,1,1,1
7039,7100,7165,12952,1,1,1
7166,7165,7100,12953,1,1,1
7166,7100,7101,12954,1,1,1
7101,7167,7166,12955,1,1,1
7101,7102,7167,12956,1,1,1
7168,7167,7102,12957,1,1,1
7168,7102,2319,12958,1,1,1
2319,7103,7168,12959,1,1,1
7103,7104,7169,12960,1,1,1
7105,7171,7170,12961,1,1,1
7105,7106,7171,12962,1,1,1
7106,7172,7171,12963,1,1,1
7106,7107,7172,12964,1,1,1
7173,7172,7107,12965,1,1,1
7173,7107,2321,12966,1,1,1
7174,7173,2321,12967,1,1,1
2321,7175,7174,12968,1,1,1
2321,2322,7175,12969,1,1,1
7176,7175,2322,12970,1,1,1
7176,2322,2323,12971,1,1,1
7250,7176,2323,12972,1,1,1
7250,2323,2324,12973,1,1,1
7250,2324,7177,12974,1,1,1
7108,2390,7177,12975,1,1,1
7108,7178,2390,12976,1,1,1
7108,2351,7178,12977,1,1,1
7109,7179,2351,12978,1,1,1
7109,7110,7179,12979,1,1,1
7110,7111,7179,12980,1,1,1
7111,7180,7179,12981,1,1,1
7111,7112,7180,12982,1,1,1
2352,7180,7112,12983,1,1,1
2352,7181,7180,12984,1,1,1
2352,7113,7181,12985,1,1,1
2352,7112,7113,12986,1,1,1
2353,7181,7113,12987,1,1,1
2353,7182,7181,12988,1,1,1
2353,7114,7182,12989,1,1,1
2353,7113,7114,12990,1,1,1
7114,7183,7182,12991,1,1,1
7114,7115,7183,12992,1,1,1
7116,7183,7115,12993,1,1,1
7116,2354,7183,12994,1,1,1
2354,2326,7184,12995,1,1,1
2354,7116,2326,12996,1,1,1
7185,7184,2326,12997,1,1,1
7186,7185,2327,12998,1,1,1
2355,7186,2327,12999,1,1,1
2355,7187,7186,13000,1,1,1
2355,7117,7187,13001,1,1,1
2355,2327,7117,13002,1,1,1
2356,7187,7117,13003,1,1,1
2356,7188,7187,13004,1,1,1
2356,7118,7188,13005,1,1,1
2356,7117,7118,13006,1,1,1
2357,7188,7118,13007,1,1,1
2357,7189,7188,13008,1,1,1
2357,7119,7189,13009,1,1,1
2357,7118,7119,13010,1,1,1
2358,7189,7119,13011,1,1,1
2358,7190,7189,13012,1,1,1
7190,7120,7191,13013,1,1,1
7190,2358,7120,13014,1,1,1
7120,7192,7191,13015,1,1,1
7120,7121,7192,13016,1,1,1
7193,7192,7121,13017,1,1,1
7193,7121,7122,13018,1,1,1
7193,7123,7194,13019,1,1,1
7193,7122,7123,13020,1,1,1
2359,7194,7123,13021,1,1,1
2359,7123,7124,13022,1,1,1
2359,7125,7195,13023,1,1,1
2359,7124,7125,13024,1,1,1
2360,7195,7125,13025,1,1,1
2360,7196,7195,13026,1,1,1
2360,7126,7196,13027,1,1,1
2360,7125,7126,13028,1,1,1
2361,7196,7126,13029,1,1,1
2361,7197,7196,13030,1,1,1
2361,7127,7197,13031,1,1,1
2361,7126,7127,13032,1,1,1
2362,7197,7127,13033,1,1,1
2362,7198,7197,13034,1,1,1
2362,7128,7198,13035,1,1,1
2362,7127,7128,13036,1,1,1
2363,7198,7128,13037,1,1,1
2363,7199,7198,13038,1,1,1
2363,7129,7199,13039,1,1,1
2363,7128,7129,13040,1,1,1
7199,7130,7200,13041,1,1,1
7199,7129,7130,13042,1,1,1
7130,7201,7200,13043,1,1,1
7130,7131,7201,13044,1,1,1
7132,7201,7131,13045,1,1,1
7132,7202,7201,13046,1,1,1
2364,7202,7132,13047,1,1,1
2364,7203,7202,13048,1,1,1
2364,7133,7203,13049,1,1,1
2364,7132,7133,13050,1,1,1
2365,7203,7133,13051,1,1,1
2365,7204,7203,13052,1,1,1
2365,7134,7204,13053,1,1,1
2365,7133,7134,13054,1,1,1
2366,7204,7134,13055,1,1,1
2366,7205,7204,13056,1,1,1
2366,7135,7205,13057,1,1,1
2366,7134,7135,13058,1,1,1
2367,7205,7135,13059,1,1,1
2367,7206,7205,13060,1,1,1
2367,7136,7206,13061,1,1,1
2367,7135,7136,13062,1,1,1
2368,7206,7136,13063,1,1,1
2368,7207,7206,13064,1,1,1
2368,7137,7207,13065,1,1,1
2368,7136,7137,13066,1,1,1
2369,7207,7137,13067,1,1,1
2369,7208,7207,13068,1,1,1
7208,7138,7209,13069,1,1,1
7208,2369,7138,13070,1,1,1
7139,7209,7138,13071,1,1,1
7139,7210,7209,13072,1,1,1
7211,7210,7139,13073,1,1,1
7211,7139,7140,13074,1,1,1
7212,7211,7140,13075,1,1,1
7212,7140,7141,13076,1,1,1
2370,7212,7141,13077,1,1,1
2370,7213,7212,13078,1,1,1
2370,7142,7213,13079,1,1,1
2370,7141,7142,13080,1,1,1
2371,7213,7142,13081,1,1,1
2371,7214,7213,13082,1,1,1
2371,7143,7214,13083,1,1,1
2371,7142,7143,13084,1,1,1
2372,7214,7143,13085,1,1,1
2372,7215,7214,13086,1,1,1
2372,7144,7215,13087,1,1,1
2372,7143,7144,13088,1,1,1
2373,7215,7144,13089,1,1,1
2373,7216,7215,13090,1,1,1
2373,7145,7216,13091,1,1,1
2373,7144,7145,13092,1,1,1
2374,7216,7145,13093,1,1,1
2374,7145,7146,13094,1,1,1
7146,7217,2374,13095,1,1,1
7146,2341,7217,13096,1,1,1
7217,2375,7218,13097,1,1,1
7217,2341,2375,13098,1,1,1
2375,7219,7218,13099,1,1,1
2375,7083,7219,13100,1,1,1
7083,7220,7219,13101,1,1,1
7083,7221,7220,13102,1,1,1
2376,7222,7221,13103,1,1,1
2376,7147,7222,13104,1,1,1
2377,7222,7147,13105,1,1,1
2377,7223,7222,13106,1,1,1
2377,7148,7223,13107,1,1,1
2377,7147,7148,13108,1,1,1
2378,7223,7148,13109,1,1,1
2378,7224,7223,13110,1,1,1
2378,7149,7224,13111,1,1,1
2378,7148,7149,13112,1,1,1
7149,7225,7224,13113,1,1,1
7149,2379,7225,13114,1,1,1
2379,7226,7225,13115,1,1,1
2379,7150,7226,13116,1,1,1
2380,7226,7150,13117,1,1,1
2380,7227,7226,13118,1,1,1
2380,7151,7227,13119,1,1,1
2380,7150,7151,13120,1,1,1
2381,7227,7151,13121,1,1,1
7151,2382,2381,13122,1,1,1
2382,7152,7228,13123,1,1,1
2383,7228,7152,13124,1,1,1
2345,7087,7229,13125,1,1,1
7230,7229,7087,13126,1,1,1
7230,7087,2346,13127,1,1,1
2346,2311,7231,13128,1,1,1
7153,7231,2311,13129,1,1,1
7153,7088,2416,13130,1,1,1
7155,7232,7154,13131,1,1,1
7155,7156,7232,13132,1,1,1
7301,7091,7302,13133,1,1,1
7301,7232,7091,13134,1,1,1
2347,7302,7091,13135,1,1,1
2347,2385,7302,13136,1,1,1
2385,7157,7233,13137,1,1,1
2385,2347,7157,13138,1,1,1
2386,7233,7157,13139,1,1,1
2386,7234,7233,13140,1,1,1
7158,2419,7234,13141,1,1,1
7158,2420,2419,13142,1,1,1
2420,7159,7235,13143,1,1,1
2420,7158,7159,13144,1,1,1
7159,7095,7235,13145,1,1,1
2421,7235,7095,13146,1,1,1
2421,7095,2387,13147,1,1,1
2387,7236,2421,13148,1,1,1
7236,2387,2316,13149,1,1,1
7236,7160,7307,13150,1,1,1
7236,2316,7160,13151,1,1,1
7160,7308,7307,13152,1,1,1
7160,2388,7308,13153,1,1,1
2349,2459,2388,13154,1,1,1
2349,2350,2459,13155,1,1,1
2350,2389,2459,13156,1,1,1
7237,2389,7161,13157,1,1,1
7237,7161,7162,13158,1,1,1
7238,7237,7162,13159,1,1,1
7238,7162,7163,13160,1,1,1
7163,7239,7238,13161,1,1,1
7163,7240,7239,13162,1,1,1
7241,7240,7164,13163,1,1,1
7241,7164,7165,13164,1,1,1
7315,7241,7165,13165,1,1,1
7315,7165,7166,13166,1,1,1
7167,2422,7166,13167,1,1,1
7167,7168,2422,13168,1,1,1
2423,2422,7168,13169,1,1,1
2423,7168,7103,13170,1,1,1
7169,2423,7103,13171,1,1,1
7169,7242,2423,13172,1,1,1
7170,7244,7243,13173,1,1,1
7170,7171,7244,13174,1,1,1
7171,7245,7244,13175,1,1,1
7171,7172,7245,13176,1,1,1
7172,7246,7245,13177,1,1,1
7172,7173,7246,13178,1,1,1
7173,7247,7246,13179,1,1,1
7173,7174,7247,13180,1,1,1
7174,7248,7247,13181,1,1,1
7174,7175,7248,13182,1,1,1
7175,7249,7248,13183,1,1,1
7175,7176,7249,13184,1,1,1
7250,7249,7176,13185,1,1,1
7177,2390,7250,13186,1,1,1
7251,7178,7252,13187,1,1,1
7251,2390,7178,13188,1,1,1
7178,7253,7252,13189,1,1,1
7178,7254,7253,13190,1,1,1
7178,2351,7254,13191,1,1,1
7254,2351,7179,13192,1,1,1
7180,2425,7179,13193,1,1,1
2391,2425,7180,13194,1,1,1
2391,7255,2425,13195,1,1,1
2391,7181,7255,13196,1,1,1
2391,7180,7181,13197,1,1,1
2392,7255,7181,13198,1,1,1
2392,7256,7255,13199,1,1,1
2392,7182,7256,13200,1,1,1
2392,7181,7182,13201,1,1,1
7182,2427,7256,13202,1,1,1
7182,7183,2427,13203,1,1,1
7183,7257,2427,13204,1,1,1
7183,2354,7257,13205,1,1,1
7257,7184,7258,13206,1,1,1
7257,2354,7184,13207,1,1,1
7185,7258,7184,13208,1,1,1
7185,7259,7258,13209,1,1,1
7259,7186,7260,13210,1,1,1
7259,7185,7186,13211,1,1,1
7260,7187,7261,13212,1,1,1
7260,7186,7187,13213,1,1,1
2393,7261,7187,13214,1,1,1
2393,7262,7261,13215,1,1,1
2393,7188,7262,13216,1,1,1
2393,7187,7188,13217,1,1,1
2394,7262,7188,13218,1,1,1
2394,7263,7262,13219,1,1,1
2394,7189,7263,13220,1,1,1
2394,7188,7189,13221,1,1,1
2395,7263,7189,13222,1,1,1
2395,7264,7263,13223,1,1,1
2395,7190,7264,13224,1,1,1
2395,7189,7190,13225,1,1,1
2396,7264,7190,13226,1,1,1
2396,7190,7191,13227,1,1,1
7265,2396,7191,13228,1,1,1
7265,7191,7192,13229,1,1,1
7266,7265,7192,13230,1,1,1
7266,7192,7193,13231,1,1,1
7194,7266,7193,13232,1,1,1
7194,2359,7195,13233,1,1,1
2397,7196,7267,13234,1,1,1
2397,7195,7196,13235,1,1,1
2398,7267,7196,13236,1,1,1
2398,7268,7267,13237,1,1,1
2398,7197,7268,13238,1,1,1
2398,7196,7197,13239,1,1,1
2399,7268,7197,13240,1,1,1
2399,7269,7268,13241,1,1,1
2399,7198,7269,13242,1,1,1
2399,7197,7198,13243,1,1,1
2400,7269,7198,13244,1,1,1
2400,7270,7269,13245,1,1,1
2400,7199,7270,13246,1,1,1
2400,7198,7199,13247,1,1,1
7270,7200,7271,13248,1,1,1
7270,7199,7200,13249,1,1,1
7201,7271,7200,13250,1,1,1
7201,7272,7271,13251,1,1,1
7202,7272,7201,13252,1,1,1
7202,7273,7272,13253,1,1,1
7273,7203,7274,13254,1,1,1
7273,7202,7203,13255,1,1,1
7204,7274,7203,13256,1,1,1
7204,7275,7274,13257,1,1,1
7204,7276,7275,13258,1,1,1
7204,7205,7276,13259,1,1,1
7205,7277,7276,13260,1,1,1
7205,7206,7277,13261,1,1,1
2401,7277,7206,13262,1,1,1
2401,7206,7207,13263,1,1,1
2402,2401,7207,13264,1,1,1
2402,7207,7208,13265,1,1,1
7208,7278,2402,13266,1,1,1
7208,7209,7278,13267,1,1,1
7278,7210,7279,13268,1,1,1
7278,7209,7210,13269,1,1,1
7279,7211,7280,13270,1,1,1
7279,7210,7211,13271,1,1,1
7280,7212,7281,13272,1,1,1
7280,7211,7212,13273,1,1,1
2403,7281,7212,13274,1,1,1
2403,7282,7281,13275,1,1,1
2403,7213,7282,13276,1,1,1
2403,7212,7213,13277,1,1,1
2404,7282,7213,13278,1,1,1
2404,7283,7282,13279,1,1,1
2404,7214,7283,13280,1,1,1
2404,7213,7214,13281,1,1,1
2405,7283,7214,13282,1,1,1
2405,7284,7283,13283,1,1,1
2405,7215,7284,13284,1,1,1
2405,7214,7215,13285,1,1,1
2406,7284,7215,13286,1,1,1
2406,7285,7284,13287,1,1,1
2406,7216,7285,13288,1,1,1
2406,7215,7216,13289,1,1,1
2407,7285,7216,13290,1,1,1
2407,7286,7285,13291,1,1,1
2407,2374,7286,13292,1,1,1
2407,7216,2374,13293,1,1,1
2408,7286,2374,13294,1,1,1
2408,7287,7286,13295,1,1,1
2408,7217,7287,13296,1,1,1
2408,2374,7217,13297,1,1,1
7217,7288,7287,13298,1,1,1
7217,7218,7288,13299,1,1,1
7218,7289,7288,13300,1,1,1
7218,7219,7289,13301,1,1,1
7289,7220,7290,13302,1,1,1
7289,7219,7220,13303,1,1,1
7290,7221,7291,13304,1,1,1
7290,7220,7221,13305,1,1,1
2409,7291,7221,13306,1,1,1
2409,7292,7291,13307,1,1,1
2409,7222,7292,13308,1,1,1
2409,7221,7222,13309,1,1,1
2410,7292,7222,13310,1,1,1
2410,7293,7292,13311,1,1,1
2410,7223,7293,13312,1,1,1
2410,7222,7223,13313,1,1,1
2411,7293,7223,13314,1,1,1
2411,7294,7293,13315,1,1,1
2411,7224,7294,13316,1,1,1
2411,7223,7224,13317,1,1,1
2412,7294,7224,13318,1,1,1
2412,7295,7294,13319,1,1,1
2412,7225,7295,13320,1,1,1
2412,7224,7225,13321,1,1,1
7296,7295,7225,13322,1,1,1
7296,7225,7226,13323,1,1,1
7227,7296,7226,13324,1,1,1
7227,7297,7296,13325,1,1,1
7227,7298,7297,13326,1,1,1
7227,2381,7298,13327,1,1,1
7298,2382,2450,13328,1,1,1
7298,2381,2382,13329,1,1,1
2413,2450,2382,13330,1,1,1
2413,7299,2450,13331,1,1,1
2413,7228,7299,13332,1,1,1
2413,2382,7228,13333,1,1,1
2414,7299,7228,13334,1,1,1
2414,7228,2383,13335,1,1,1
2415,2414,2383,13336,1,1,1
2415,2383,2384,13337,1,1,1
2384,7359,2415,13338,1,1,1
2384,2345,7359,13339,1,1,1
2345,7360,7359,13340,1,1,1
2345,7229,7360,13341,1,1,1
7229,7361,7360,13342,1,1,1
7361,7229,7230,13343,1,1,1
7230,7300,7361,13344,1,1,1
7230,2346,7300,13345,1,1,1
7231,7300,2346,13346,1,1,1
2453,7231,7153,13347,1,1,1
2453,7153,2416,13348,1,1,1
7088,7154,2416,13349,1,1,1
7438,7154,7232,13350,1,1,1
7362,7438,7232,13351,1,1,1
7232,7301,7362,13352,1,1,1
2385,7303,7302,13353,1,1,1
2385,2417,7303,13354,1,1,1
2417,7233,7304,13355,1,1,1
2417,2385,7233,13356,1,1,1
2418,7304,7233,13357,1,1,1
2418,7305,7304,13358,1,1,1
2418,7234,7305,13359,1,1,1
2418,7233,7234,13360,1,1,1
2419,7305,7234,13361,1,1,1
2419,2455,7305,13362,1,1,1
2420,2455,2419,13363,1,1,1
2420,2456,2455,13364,1,1,1
7235,2456,2420,13365,1,1,1
7235,2457,2456,13366,1,1,1
7235,7365,2457,13367,1,1,1
7235,2421,7365,13368,1,1,1
2421,7306,7365,13369,1,1,1
7306,2421,7236,13370,1,1,1
7308,2388,2498,13371,1,1,1
2459,2498,2388,13372,1,1,1
2389,7309,2459,13373,1,1,1
2389,7310,7309,13374,1,1,1
7310,2389,7237,13375,1,1,1
7311,7310,7237,13376,1,1,1
7311,7237,7238,13377,1,1,1
7312,7311,7238,13378,1,1,1
7312,7238,7239,13379,1,1,1
7239,7313,7312,13380,1,1,1
7239,7240,7313,13381,1,1,1
7314,7313,7240,13382,1,1,1
7314,7240,7241,13383,1,1,1
7373,7314,7241,13384,1,1,1
7373,7241,7315,13385,1,1,1
7166,2460,7315,13386,1,1,1
7166,2422,2460,13387,1,1,1
2423,2461,2422,13388,1,1,1
7242,2461,2423,13389,1,1,1
7242,7316,2461,13390,1,1,1
7243,7244,7317,13391,1,1,1
7244,7318,7317,13392,1,1,1
7244,7245,7318,13393,1,1,1
7245,7319,7318,13394,1,1,1
7245,7246,7319,13395,1,1,1
2424,7319,7246,13396,1,1,1
2424,7246,7247,13397,1,1,1
7247,2462,2424,13398,1,1,1
7247,7248,2462,13399,1,1,1
7320,2462,7248,13400,1,1,1
7320,7248,7249,13401,1,1,1
7320,7250,2463,13402,1,1,1
7320,7249,7250,13403,1,1,1
2464,7252,7253,13404,1,1,1
7253,2465,2464,13405,1,1,1
7253,7254,2465,13406,1,1,1
2465,7254,7179,13407,1,1,1
2425,2465,7179,13408,1,1,1
7255,7256,7321,13409,1,1,1
2426,7321,7256,13410,1,1,1
2426,7322,7321,13411,1,1,1
2426,2427,7322,13412,1,1,1
2426,7256,2427,13413,1,1,1
2427,7323,7322,13414,1,1,1
2427,7257,7323,13415,1,1,1
2428,7323,7257,13416,1,1,1
2428,7324,7323,13417,1,1,1
2428,7258,7324,13418,1,1,1
2428,7257,7258,13419,1,1,1
7324,7259,7325,13420,1,1,1
7324,7258,7259,13421,1,1,1
7325,7260,7326,13422,1,1,1
7325,7259,7260,13423,1,1,1
2429,7326,7260,13424,1,1,1
2429,7327,7326,13425,1,1,1
2429,7261,7327,13426,1,1,1
2429,7260,7261,13427,1,1,1
2430,7327,7261,13428,1,1,1
2430,7261,7262,13429,1,1,1
7262,2470,2430,13430,1,1,1
7262,7263,2470,13431,1,1,1
2431,2470,7263,13432,1,1,1
2431,7328,2470,13433,1,1,1
2431,7264,7328,13434,1,1,1
2431,7263,7264,13435,1,1,1
2432,7328,7264,13436,1,1,1
2432,7264,2396,13437,1,1,1
2396,7329,2432,13438,1,1,1
2396,7265,7329,13439,1,1,1
2433,7329,7265,13440,1,1,1
2433,7330,7329,13441,1,1,1
2433,7266,7330,13442,1,1,1
2433,7265,7266,13443,1,1,1
7398,7330,7266,13444,1,1,1
7398,7266,7194,13445,1,1,1
7195,7398,7194,13446,1,1,1
2397,7398,7195,13447,1,1,1
2397,7267,7398,13448,1,1,1
2434,7268,2435,13449,1,1,1
2434,7267,7268,13450,1,1,1
2435,7269,2472,13451,1,1,1
2435,7268,7269,13452,1,1,1
7269,7403,2472,13453,1,1,1
7269,7270,7403,13454,1,1,1
7270,7331,7403,13455,1,1,1
7270,7271,7331,13456,1,1,1
7272,7331,7271,13457,1,1,1
7272,7332,7331,13458,1,1,1
7273,7332,7272,13459,1,1,1
7273,2436,7332,13460,1,1,1
2436,7274,2473,13461,1,1,1
2436,7273,7274,13462,1,1,1
7333,2473,7274,13463,1,1,1
7333,7274,7275,13464,1,1,1
7333,7276,2474,13465,1,1,1
7333,7275,7276,13466,1,1,1
7277,2474,7276,13467,1,1,1
7277,2475,2474,13468,1,1,1
7277,2401,2475,13469,1,1,1
2401,2476,2475,13470,1,1,1
2401,2402,2476,13471,1,1,1
2402,7334,2476,13472,1,1,1
2402,7278,7334,13473,1,1,1
7278,7335,7334,13474,1,1,1
7278,7279,7335,13475,1,1,1
7280,7335,7279,13476,1,1,1
7280,7336,7335,13477,1,1,1
7281,7336,7280,13478,1,1,1
7281,7337,7336,13479,1,1,1
2437,7337,7281,13480,1,1,1
2437,7338,7337,13481,1,1,1
2437,7282,7338,13482,1,1,1
2437,7281,7282,13483,1,1,1
7283,7338,7282,13484,1,1,1
7283,7339,7338,13485,1,1,1
7284,7339,7283,13486,1,1,1
7284,7340,7339,13487,1,1,1
2438,7340,7284,13488,1,1,1
2438,7341,7340,13489,1,1,1
2438,7285,7341,13490,1,1,1
2438,7284,7285,13491,1,1,1
2439,7341,7285,13492,1,1,1
2439,7342,7341,13493,1,1,1
2439,7286,7342,13494,1,1,1
2439,7285,7286,13495,1,1,1
2440,7342,7286,13496,1,1,1
2440,7343,7342,13497,1,1,1
2440,7287,7343,13498,1,1,1
2440,7286,7287,13499,1,1,1
2441,7343,7287,13500,1,1,1
2441,7344,7343,13501,1,1,1
2441,7288,7344,13502,1,1,1
2441,7287,7288,13503,1,1,1
2442,7344,7288,13504,1,1,1
2442,7345,7344,13505,1,1,1
2442,7289,7345,13506,1,1,1
2442,7288,7289,13507,1,1,1
2443,7345,7289,13508,1,1,1
2443,7346,7345,13509,1,1,1
2443,7290,7346,13510,1,1,1
2443,7289,7290,13511,1,1,1
2444,7346,7290,13512,1,1,1
2444,7347,7346,13513,1,1,1
2444,7291,7347,13514,1,1,1
2444,7290,7291,13515,1,1,1
2445,7347,7291,13516,1,1,1
2445,7348,7347,13517,1,1,1
2445,7292,7348,13518,1,1,1
2445,7291,7292,13519,1,1,1
2446,7348,7292,13520,1,1,1
2446,7349,7348,13521,1,1,1
2446,7293,7349,13522,1,1,1
2446,7292,7293,13523,1,1,1
2447,7349,7293,13524,1,1,1
2447,7350,7349,13525,1,1,1
2447,7294,7350,13526,1,1,1
2447,7293,7294,13527,1,1,1
2448,7350,7294,13528,1,1,1
2448,7351,7350,13529,1,1,1
2448,7295,7351,13530,1,1,1
2448,7294,7295,13531,1,1,1
7295,7352,7351,13532,1,1,1
7295,7296,7352,13533,1,1,1
7296,7353,7352,13534,1,1,1
7296,7297,7353,13535,1,1,1
2449,7353,7297,13536,1,1,1
2449,7354,7353,13537,1,1,1
2449,7298,7354,13538,1,1,1
2449,7297,7298,13539,1,1,1
2450,7354,7298,13540,1,1,1
2450,7355,7354,13541,1,1,1
2451,7355,2450,13542,1,1,1
2451,7356,7355,13543,1,1,1
2451,7299,7356,13544,1,1,1
2451,2450,7299,13545,1,1,1
2452,7356,7299,13546,1,1,1
2452,7357,7356,13547,1,1,1
2452,2414,7357,13548,1,1,1
2452,7299,2414,13549,1,1,1
2414,7358,7357,13550,1,1,1
2414,2415,7358,13551,1,1,1
2415,2493,7358,13552,1,1,1
2415,7359,2493,13553,1,1,1
7300,2496,7361,13554,1,1,1
2496,7300,7231,13555,1,1,1
2497,2496,7231,13556,1,1,1
7231,2453,2497,13557,1,1,1
7517,2453,2416,13558,1,1,1
7517,2416,7154,13559,1,1,1
7362,7301,7302,13560,1,1,1
7362,7303,7363,13561,1,1,1
7362,7302,7303,13562,1,1,1
2417,7363,7303,13563,1,1,1
2417,7364,7363,13564,1,1,1
7304,7364,2417,13565,1,1,1
7304,2454,7364,13566,1,1,1
2454,7305,2455,13567,1,1,1
2454,7304,7305,13568,1,1,1
2458,7443,7236,13569,1,1,1
2458,7236,7307,13570,1,1,1
7307,7308,7366,13571,1,1,1
7308,2498,7366,13572,1,1,1
7309,7367,2459,13573,1,1,1
7310,7367,7309,13574,1,1,1
7368,7367,7310,13575,1,1,1
7368,7310,7311,13576,1,1,1
7369,7368,7311,13577,1,1,1
7369,7311,7312,13578,1,1,1
7370,7369,7312,13579,1,1,1
7370,7312,7313,13580,1,1,1
7371,7370,7313,13581,1,1,1
7371,7313,7314,13582,1,1,1
7372,7371,7314,13583,1,1,1
7372,7314,7373,13584,1,1,1
7315,7374,7373,13585,1,1,1
7315,2460,7374,13586,1,1,1
2460,7375,7374,13587,1,1,1
