XP,YP,ZP,PID
4740.0012207,10500,2071.51841736,397
4740.0012207,10600,2105.60746765,398
4740.0012207,10630,2116.63789368,399
4740.0012207,10640,2119.96133423,400
4740.0012207,10670,2127.74217224,401
4740.0012207,10680,2128.78656006,402
4740.0012207,10690,2128.42202759,403
4740.0012207,10700,2127.0848999,404
4740.0012207,10710,2125.56596375,405
4740.0012207,10760,2125.64202881,406
4740.0012207,10790,2127.72981262,407
4740.0012207,10840,2136.88874817,408
4740.0012207,10880,2147.45683289,409
4740.0012207,10910,2156.18104553,410
4740.0012207,11030,2212.63520813,411
4740.0012207,11140,2257.07620239,412
4740.0012207,11159.9987793,2260.49378967,413
4740.63942878,10410.21275334,2086.10784808,414
4740.68921329,10410.34401729,2086.0964497,415
4741.63573659,10412.89302283,2085.90842821,416
4742.92509391,10329.37265085,2080,417
4744.09567261,10328.03125,2080,418
4744.95524406,10421.71428391,2085.28552506,419
4745,10016.31347656,2014.79318237,420
4745,10025.15136719,2015.14459229,421
4745,10035.00488281,2015.74594116,422
4745,10075,2015.18823242,423
4745,10085,2014.93569946,424
4745,10095,2015.11056519,425
4745,10105,2015.62417603,426
4745,10115,2016.32699585,427
4745,10125,2017.16790771,428
4745,10135,2018.19665527,429
4745,10145,2019.36914063,430
4745,10155,2020.53231812,431
4745,10195,2024.92318726,432
4745,10205,2026.90255737,433
4745,10215,2030.27825928,434
4745,10315,2075.34890747,435
4745,10445,2076.0958252,436
4745,10475,2064.73443604,437
4745,10485,2065.40307617,438
4745,10545,2090.73922729,439
4745,10555,2093.83203125,440
4745,10595,2102.03820801,441
4745,10635,2116.21408081,442
4745,10655,2122.02294922,443
4745,10665,2124.41644287,444
4745,10675,2126.00839233,445
4745,10685,2126.22109985,446
4745,10725,2120.91714478,447
4745,10735,2120.74884033,448
4745,10785,2124.46221924,449
4745,10795,2125.3699646,450
4745,10805,2126.84014893,451
4745,10815,2128.89169312,452
4745,11015,2203.34588623,453
4745,11025,2208.34130859,454
4745,11055,2223.08206177,455
4745,11135,2254.97674561,456
4745.11387371,10422.13582644,2085.25575832,457
4747.13516931,10324.17423498,2080,458
4747.29721783,10427.6231582,2084.67369374,459
4747.54053935,10322.62161806,2079.59365811,460
4747.67051903,10428.66563542,2084.63128561,461
4748.23396029,10430.01533912,2084.44472046,462
4748.37195503,10319.40639405,2078.76603456,463
4748.48604158,10431.51448857,2084.00810324,464
4748.9601238,10317.13184664,2078.18054845,465
4749.38681327,10436.22637345,2082.44792225,466
4749.41418156,10316.47139385,2078.15388671,467
4750,10010.24169922,2013.25875854,468
4750,10013.15429688,2013.30262756,469
4750,10020.58105469,2013.49176025,470
4750,10030.04882813,2013.93266296,471
4750,10040.0012207,2014.52539063,472
4750,10050,2014.85223389,473
4750,10060,2014.65829468,474
4750,10070,2014.2660675,475
4750,10080,2014.20503235,476
4750,10090,2014.69819641,477
4750,10100,2015.61265564,478
4750,10110,2016.6375885,479
4750,10120,2017.55532837,480
4750,10130,2018.41485596,481
4750,10140,2019.37036133,482
4750,10150,2020.46388245,483
4750,10160,2021.66688538,484
4750,10170,2022.98486328,485
4750,10180,2024.35205078,486
4750,10200,2027.31965637,487
4750,10210,2030.05830383,488
4750,10220,2034.14903259,489
4750,10240,2043.96852112,490
4750,10270,2058.89749146,491
4750,10290,2068.21321106,492
4750,10450,2076.1688385,493
4750,10460,2070.93484497,494
4750,10470,2066.85617065,495
4750,10480,2065.32571411,496
4750,10490,2066.71029663,497
4750,10500,2070.14321899,498
4750,10510,2074.49578857,499
4750,10610,2104.79226685,500
4750,10670,2122.81983948,501
4750,10680,2123.68280029,502
4750,10690,2123.08648682,503
4750,10700,2121.48538208,504
4750,10720,2118.35786438,505
4750,10730,2117.78573608,506
4750,10760,2120.30198669,507
4750,10770,2121.04776001,508
4750,10780,2121.59921265,509
4750,10790,2122.37931824,510
4750,10800,2123.72613525,511
4750,10810,2125.71504211,512
4750,10820,2128.10464478,513
4750,10840,2132.71806335,514
4750,10860,2137.27258301,515
4750,10980,2183.72354126,516
4750,11100,2241.29449463,517
4750,11150,2258.36953735,518
4750,11159.9987793,2260.03450012,519
4750,11169.95117188,2260.76898193,520
4750.03760052,10439.96239948,2081.32072664,521
4750.47904673,10442.26047663,2080.55612004,522
4750.80012306,10443.63377756,2080,523
4751.21417043,10313.75716591,2078.13978456,524
4753.54556238,10446.45443762,2080,525
4755,10025.15136719,2012.38442993,526
4755,10035.00488281,2012.90200806,527
4755,10065,2013.40570068,528
4755,10075,2013.4697876,529
4755,10085,2014.19992065,530
4755,10125,2019.2434082,531
4755,10135,2019.98208618,532
4755,10145,2020.82315063,533
4755,10155,2021.88653564,534
4755,10165,2023.24029541,535
4755,10195,2027.91925049,536
4755,10205,2030.03884888,537
4755,10215,2033.51815796,538
4755,10265,2058.64801025,539
4755,10465,2070.31610107,540
4755,10475,2066.65368652,541
4755,10485,2065.91668701,542
4755,10525,2079.85650635,543
4755,10585,2095.63653564,544
4755,10635,2111.50033569,545
4755,10645,2114.49990845,546
4755,10675,2120.96078491,547
4755,10685,2121.0201416,548
4755,10715,2116.04135132,549
4755,10725,2115.01626587,550
4755,10735,2114.9932251,551
4755,10745,2115.92965698,552
4755,10775,2118.93701172,553
4755,10785,2119.59420776,554
4755,10795,2120.77798462,555
4755,10805,2122.67556763,556
4755,10815,2125.07836914,557
4755.26801788,10448.24399404,2080,558
4755.58362917,10448.51483492,2080,559
4756.67266344,10305.55737371,2078.06731851,560
4759.98399884,10452.29099889,2080,561
4760,10010.24169922,2011.11535645,562
4760,10020.58105469,2011.26573181,563
4760,10030.04882813,2011.63011169,564
4760,10040.0012207,2012.19789124,565
4760,10050,2012.67350769,566
4760,10060,2012.89727783,567
4760,10070,2013.19604492,568
4760,10080,2014.06610107,569
4760,10090,2015.65011597,570
4760,10100,2017.61552429,571
4760,10110,2019.40423584,572
4760,10120,2020.65026855,573
4760,10130,2021.42320251,574
4760,10140,2022.04766846,575
4760,10150,2022.81083679,576
4760,10160,2023.90901184,577
4760,10170,2025.42214966,578
4760,10200,2030.51118469,579
4760,10210,2033.22229004,580
4760,10220,2037.31446838,581
4760,10230,2042.31629944,582
4760,10240,2047.57203674,583
4760,10250,2052.87049866,584
4760,10260,2058.18086243,585
4760,10470,2070.13879395,586
4760,10480,2067.17637634,587
4760,10490,2067.08413696,588
4760,10500,2069.26400757,589
4760,10510,2072.64993286,590
4760,10520,2076.49072266,591
4760,10550,2086.85777283,592
4760,10560,2089.21655273,593
4760,10600,2097.23847961,594
4760,10610,2100.3510437,595
4760,10670,2117.81022644,596
4760,10680,2118.60002136,597
4760,10690,2117.88690186,598
4760,10710,2114.19786072,599
4760,10720,2112.79840088,600
4760,10730,2112.35108948,601
4760,10740,2112.98371887,602
4760,10750,2114.34182739,603
4760,10760,2115.71496582,604
4760,10770,2116.66452026,605
4760,10780,2117.40655518,606
4760,10790,2118.48550415,607
4760,10800,2120.22676086,608
4760,10810,2122.51107788,609
4760,10820,2124.95988464,610
4760,10830,2127.2310791,611
4760,10840,2129.21372986,612
4760,10850,2131.09162903,613
4760,10860,2133.10838318,614
4760,10870,2135.30130005,615
4760,10880,2137.60469055,616
4760,10890,2140.04724121,617
4760,10910,2145.76699829,618
4760,10920,2149.42658997,619
4760,10940,2158.6738739,620
4760,10980,2179.37081909,621
4760,11010,2194.7966156,622
4760,11080,2229.44413757,623
4760,11090,2234.07624817,624
4760,11100,2238.70462036,625
4760,11150,2257.15249634,626
4760,11159.9987793,2259.3303833,627
4760,11169.95117188,2260.4972229,628
4760.07411182,10453.45942703,2079.33402168,629
4760.35002045,10300.35002045,2077.71637792,630
4762.34105251,10297.40463151,2077.646501,631
4764.1176865,10294.98798874,2077.38237265,632
4765,10035.00488281,2011.06881714,633
4765,10065,2012.9229126,634
4765,10075,2013.91061401,635
4765,10085,2015.63272095,636
4765,10105,2020.24926758,637
4765,10145,2024.20114136,638
4765,10155,2024.94500732,639
4765,10165,2026.17150879,640
4765,10175,2027.85409546,641
4765,10205,2033.27401733,642
4765,10215,2036.59341431,643
4765,10457.38814509,2079.51616843,644
4765,10465,2074.87008667,645
4765,10475,2070.03030396,646
4765,10485,2067.72546387,647
4765,10495,2068.13729858,648
4765,10525,2077.07040405,649
4765,10535,2080.49127197,650
4765,10665,2114.45504761,651
4765,10675,2115.93255615,652
4765,10685,2115.95407104,653
4765,10705,2112.57836914,654
4765,10715,2110.8538208,655
4765,10725,2109.98590088,656
4765,10735,2110.26010132,657
4765,10745,2111.53939819,658
4765,10755,2113.18795776,659
4765,10765,2114.52340698,660
4765,10775,2115.45602417,661
4765,10785,2116.48217773,662
4765,10795,2118.08450317,663
4765,10805,2120.2741394,664
4765,10815,2122.67800903,665
4765,10845,2128.62588501,666
